Price,Close,High,Low,Open,Volume
2020-08-05,43.2320671081543,43.84823707154167,42.608193367526376,43.517045165321555,3067112
2020-08-06,42.53887939453125,43.30909267983103,42.16917737016302,43.11653935850609,2453738
2020-08-07,42.28470993041992,42.66981656753438,41.822580203004286,42.484964088942036,1984567
2020-08-10,42.63130187988281,42.73913420207165,41.76866386928468,42.669814892586864,1367342
2020-08-11,45.088279724121094,45.38866239063453,43.29368162584121,43.37070470579983,3142904
2020-08-12,45.34245300292969,46.00483686508119,44.918836304941976,45.01896484967264,1663294
2020-08-13,44.888023376464844,45.596621032832886,44.79559861715775,44.957342680477694,1025918
2020-08-14,44.84181594848633,44.94194155462432,44.025388853164394,44.80330293583134,1131446
2020-08-17,44.57993698120117,45.19610690025832,44.418189990218096,44.86491501786574,829378
2020-08-18,44.33347702026367,44.8880285785029,44.00998591800454,44.34117786021083,1148139
2020-08-19,44.86492156982422,44.86492156982422,44.079303706498,44.30266625294112,1224278
2020-08-20,44.20253372192383,44.52602478382798,43.894450214252835,44.24874757023302,1021586
2020-08-21,43.75581359863281,44.656961645694494,43.20895998554394,44.5260268100552,1395089
2020-08-24,44.86492156982422,44.988155571632426,44.087007484309346,44.21024148611755,1591298
2020-08-25,44.633853912353516,45.396363307405856,44.456705235340046,45.01896049841674,1268883
2020-08-26,45.76606750488281,45.789175899099746,44.680066996854144,45.11138745196413,1463492
2020-08-27,45.90470886230469,46.96760397779711,45.67364547323165,45.827688711990476,1836847
2020-08-28,45.91241455078125,46.62871314340647,45.71215745062231,46.26671195797874,1090761
2020-08-31,46.32832717895508,47.57607179478231,46.058750784301395,46.058750784301395,2133443
2020-09-01,46.31291961669922,47.2833869366023,45.93551386343516,47.18325839991916,1566399
2020-09-02,46.5131721496582,47.129342088540014,46.29751340558207,46.75964012521093,1404861
2020-09-03,46.82896423339844,47.63768754481967,46.359133688612964,46.905987319995425,1727583
2020-09-04,47.275691986083984,47.76092423740987,46.690328247472685,46.78275595659899,1634908
2020-09-07,48.19994354248047,48.307772920550065,47.54526055856766,47.66849455323722,1268510
2020-09-08,48.65436553955078,48.92394191747475,47.984280890541726,48.32317657271699,1534636
2020-09-09,49.09339141845703,49.28594472142879,48.23845428316158,48.60815627229173,1374055
2020-09-10,49.09339141845703,49.67875216671388,49.01636833439019,49.06258218483029,1185784
2020-09-11,49.53240966796875,49.70185751441583,48.23845417790185,48.87002877522066,1435601
2020-09-14,49.386077880859375,50.00224498224444,49.07028761384398,49.90211937078789,1017966
2020-09-15,49.54011535644531,50.063860594639664,49.16271251423871,49.60173382594128,1084823
2020-09-16,49.84049606323242,49.94832544242186,49.23973070024542,49.609435626223814,1175318
2020-09-17,49.917518615722656,50.033051777927724,48.80841259870153,48.846922673393095,1064841
2020-09-18,49.09339141845703,49.93292393693911,49.09339141845703,49.894410925840575,3248812
2020-09-21,46.59020233154297,48.83152284590414,46.23590199180513,48.66977582505689,2508068
2020-09-22,46.65951919555664,47.33730472703287,46.420752034933905,46.64411457827804,1335710
2020-09-23,46.95219802856445,48.161432570612675,46.67492079428812,47.214070645588734,1432762
2020-09-24,46.70573043823242,47.237179454631054,46.08185959377189,46.2127944343667,1589221
2020-09-25,45.48879623413086,46.69032704040517,45.273134523208725,46.63641234720725,1428136
2020-09-28,47.54526138305664,47.54526138305664,46.081858038244825,46.1896874181843,1666530
2020-09-29,47.75321960449219,47.80713429480168,46.7750484632439,47.14475045599337,1409149
2020-09-30,47.745521545410156,48.29237225789668,47.13705236147872,47.36811575313623,1485337
2020-10-01,48.261558532714844,48.608155057024696,47.74551710395475,48.608155057024696,1376243
2020-10-02,48.03049850463867,48.246157273379715,47.54526333684096,47.90726450276802,891578
2020-10-05,49.316749572753906,49.5863230137682,48.56964477702995,48.71598422527626,1224129
2020-10-06,49.948326110839844,50.5182822479342,49.147306595514515,49.28594521007914,1654516
2020-10-07,50.633819580078125,50.6492271364446,49.47080175363283,50.063863395999824,1467108
2020-10-08,50.61841583251953,51.14986485649722,50.279520121431055,50.7570544528502,1309221
2020-10-09,49.832794189453125,51.03433083758756,49.52471359500598,50.65692211974667,1254025
2020-10-12,50.133174896240234,50.41045212126601,49.60943555592537,49.8559035474749,1019626
2020-10-13,49.486202239990234,50.01765127285431,49.05488175417931,49.825097956745395,1122504
2020-10-14,49.355262756347656,49.717263896809,49.2166241467297,49.578625287191045,964688
2020-10-15,47.8841552734375,48.28466650707386,46.97530636180268,48.28466650707386,1977291
2020-10-16,48.6158561706543,48.962452696921,48.02279165640465,48.74679394196846,1515264
2020-10-19,49.0009651184082,49.23202850095387,48.3693905016559,48.67747697047034,1035903
2020-10-20,49.34756088256836,49.50930495398491,48.06900705198608,48.908539581220424,1491163
2020-10-21,49.147308349609375,50.04075559861893,48.95475503785619,49.84049850904261,1553620
2020-10-22,49.30134963989258,49.52471217785772,47.799433279897336,48.885433797777544,1218032
2020-10-23,49.23973083496094,49.80198906478169,49.008667459189944,49.293645524703166,974170
2020-10-26,48.685176849365234,49.38607369899433,48.353984930270485,48.41560339806963,1118941
2020-10-27,47.34500503540039,48.74679278559908,47.24487649949188,48.700578937149736,1839591
2020-10-28,44.71857452392578,46.181977679852174,44.0947008429193,46.00482901594092,3729376
2020-10-29,44.92654037475586,45.411772607795136,44.348880436073536,44.56453920631321,1788596
2020-10-30,45.196109771728516,45.34244921863645,44.187129445203986,44.21023783860112,1564460
2020-11-02,45.96632385253906,46.33602583468855,44.77249398428193,45.44257864329474,1548483
2020-11-03,47.84564208984375,47.84564208984375,46.520877413439734,46.520877413439734,1655547
2020-11-04,48.15373229980469,48.739093071644966,46.15117610533986,46.38224242871952,1934346
2020-11-05,49.90211486816406,49.90211486816406,48.431007746125225,48.71598581278839,2058301
2020-11-06,48.970157623291016,49.92522036460222,48.62356108889169,49.70956160458941,1771124
2020-11-09,52.089515686035156,53.19092077774872,49.71726353764156,49.848198369040304,4097264
2020-11-10,53.52981948852539,53.5606287228787,51.896965325364036,52.1896501135901,3193087
2020-11-11,54.17679214477539,54.59270796623747,52.867432092078644,53.52981589556341,2169822
2020-11-12,54.45407485961914,54.58501557912362,53.22173482502409,53.46050493028934,1975554
2020-11-13,54.48488235473633,54.76986336586492,54.03816314639341,54.207605121276245,1693385
2020-11-16,56.063819885253906,56.73390748891605,54.800670699421666,54.87769084465331,2219047
2020-11-17,56.11003112792969,56.287182751641204,55.4707527538435,55.94828705911157,1234159
2020-11-18,56.89564895629883,56.995774552897565,55.53236835534141,55.717217870700665,1311194
2020-11-19,56.99578094482422,57.072801095173176,56.25637692420482,56.38731176742412,1721623
2020-11-20,57.11131286621094,57.36548464546854,56.52594915902209,56.99577970507015,1692504
2020-11-23,56.91105270385742,57.39628490291978,56.68769017138925,56.91875648118677,1518466
2020-11-24,59.05995178222656,59.05995178222656,57.45790682447842,57.65046013546947,1844609
2020-11-25,58.07408142089844,59.54518570303037,57.48871769349378,59.30642147101807,1489748
2020-11-26,57.09590530395508,58.01246093896657,56.741607919089795,57.99705925973794,1215517
2020-11-27,56.294883728027344,56.84943820927456,55.91748088016884,56.818628974065184,1699488
2020-11-30,56.25637435913086,56.81092881837506,55.647905209474615,55.84816229225958,1921018
2020-12-01,57.59654235839844,57.681266280797296,56.610670399132225,56.79551992242954,1367290
2020-12-02,57.24995040893555,57.30386509962042,56.44892795000278,57.30386509962042,1004048
2020-12-03,57.21913528442383,57.44249780177033,56.44892213892278,57.33466843150098,1219270
2020-12-04,57.727474212646484,57.765987221298055,56.99577405834741,56.99577405834741,1130945
2020-12-07,56.764713287353516,57.38859000596063,56.46433059464888,57.380886228228015,1128524
2020-12-08,56.233272552490234,56.76471571354179,56.06382469269432,56.22556877442835,1217153
2020-12-09,56.325687408447266,57.1113081381572,55.925179142744696,56.01760683925769,1340551
2020-12-10,54.9624137878418,56.54905108112889,54.70053824720841,56.22556295116439,1903460
2020-12-11,54.3077392578125,54.99322859731436,53.87641583119382,54.700543794205096,2093004
2020-12-14,55.38603591918945,56.009906752036706,54.492585756151364,54.6851390627102,1663325
2020-12-15,56.88794708251953,56.88794708251953,55.31671145874746,55.416837058696046,1962219
2020-12-16,57.326969146728516,58.63632924617534,57.09590283446829,57.20373221318695,1974499
2020-12-17,56.826332092285156,58.089481339902896,56.826332092285156,57.881526349979545,1581472
2020-12-18,57.142120361328125,57.81220209827588,56.65688227456127,56.83403389975213,3039475
2020-12-21,55.43224334716797,55.77883692667827,53.706967474227035,55.71721846215104,1896920
2020-12-22,55.53237533569336,56.15625207737414,55.409144268717235,55.84046181752498,739335
2020-12-23,56.518245697021484,56.73391034127744,55.46305731415035,55.848163935930636,981237
2020-12-28,56.602970123291016,58.12799494455014,56.49514073834207,57.804506789703304,799942
2020-12-29,56.34880447387695,57.22684711319011,55.97909952646367,57.10361017196542,786472
2020-12-30,55.632503509521484,56.40271673012189,55.632503509521484,56.22556510382916,644923
2021-01-04,55.3475227355957,56.62607363152275,54.86229052002721,56.24867079719171,1250834
2021-01-05,54.577308654785156,55.49386425717233,54.18449827143915,54.685138034329476,1542690
2021-01-06,54.67743682861328,55.83275670058045,54.29233020462422,55.0086287602943,1679300
2021-01-07,54.70054244995117,55.22428769519794,53.922631298067294,54.78526637758379,2156329
2021-01-08,54.29233169555664,55.45535537729462,53.63765159204909,55.424546141378144,2128156
2021-01-11,53.37577819824219,54.20760400523597,52.805816187719536,53.83790495240773,1613495
2021-01-12,53.79168701171875,54.099773466651946,52.767307922736904,53.244836345436006,1554361
2021-01-13,53.23713684082031,53.807092945710096,53.02917599259364,53.67615811609194,1403891
2021-01-14,53.745479583740234,54.34624497785601,53.16781964689649,53.21403056144055,1322126
2021-01-15,53.460506439208984,54.20760838270669,52.775011215723474,53.21403254907246,1945807
2021-01-18,53.52211380004883,53.62224527718736,52.682584229871146,52.84432829725601,964708
2021-01-19,52.63636779785156,53.91492454334153,52.53624219629626,53.79939138692514,1472535
2021-01-20,54.52339553833008,54.52339553833007,53.00607452719516,53.14471314436131,1533660
2021-01-21,54.900794982910156,55.309007031474636,54.22300949437482,54.731347141711254,1273815
2021-01-22,54.877689361572266,55.54777694712515,53.58373097736478,54.24611478572458,1716661
2021-01-25,54.076663970947266,55.79424186240819,53.57602425361489,55.30130592184522,1582566
2021-01-26,55.516971588134766,56.38731043135116,53.745478790779586,54.03816358193569,2034716
2021-01-27,54.92390823364258,55.47846274672492,54.30003734455549,55.40914637072018,2044649
2021-01-28,54.61582565307617,54.746760498330175,52.65177946922248,53.36037426546159,2072544
2021-01-29,53.92262649536133,54.58501030171421,53.18322254609164,53.45279598443055,1924221
2021-02-01,53.82250213623047,54.64663011453582,53.56833621863051,54.53880072494529,1139613
2021-02-02,55.00092697143555,55.51696840080618,54.29232636741911,54.300030144707414,1510601
2021-02-03,55.24740219116211,56.26408350468829,55.12416524345658,55.678719755609244,2092011
2021-02-04,54.50798797607422,55.871268690746305,53.730076840763914,55.33981967896627,2440661
2021-02-05,53.95343780517578,54.62351953823867,53.72237149126829,54.62351953823867,1999900
2021-02-08,53.768585205078125,54.66973917526225,53.768585205078125,54.19990862176154,1380555
2021-02-09,53.98424530029297,53.98424530029297,53.37578198780278,53.760888622992525,1210955
2021-02-10,53.914920806884766,54.7929633327818,53.46049786640298,54.03815773219103,1257565
2021-02-11,54.36165237426758,54.846884604340744,53.760886981912016,54.09207891311582,1074731
2021-02-12,54.107479095458984,54.22301225454482,53.62224687881116,54.21530847693628,815834
2021-02-15,54.50028991699219,54.715948681652826,54.04586105466245,54.41556599140971,916016
2021-02-16,54.62351608276367,54.92389874608497,54.353942651098414,54.654325314419715,821717
2021-02-17,54.577308654785156,54.97781693934113,54.176794493968714,54.600414110936015,1229965
2021-02-18,54.70824432373047,55.62479994007752,54.45407254967885,55.04714002246596,1410679
2021-02-19,55.13186264038086,55.455350776273285,54.42326790187542,54.88539464975895,1210457
2021-02-22,54.893089294433594,55.01632622056387,54.06896144878262,54.51568649161476,1065258
2021-02-23,53.391178131103516,54.9470061903792,53.04458454587813,54.7544528927517,1859119
2021-02-24,54.215309143066406,54.377053217269655,53.09850230278941,53.26024637699266,1389110
2021-02-25,55.07024002075195,55.794242259469925,54.454067152533256,54.49258016039442,1603942
2021-02-26,55.07024002075195,55.10875302861311,54.05355890157308,54.28462519622009,1502192
2021-03-01,55.53237533569336,55.909778190900134,55.1164594666598,55.53237533569336,1129798
2021-03-02,55.88666534423828,56.210159339335284,55.46305162945475,55.50155876192956,1367788
2021-03-03,58.61322021484375,58.61322021484375,56.22556059759515,56.22556059759515,2754934
2021-03-04,58.75957107543945,59.02914454469639,57.88923219576393,58.42837913427781,1536791
2021-03-05,58.28202819824219,59.144669049807476,57.80449980155823,58.74415491733571,1139049
2021-03-08,61.33977508544922,61.50151914256152,58.94441170754128,58.95211548443044,2276793
2021-03-09,61.301265716552734,61.93284618123888,60.423223139381804,61.33977872702495,1996142
2021-03-10,62.64913558959961,62.64913558959961,61.23964997330162,61.33977556860932,2054239
2021-03-11,60.477142333984375,62.83399889547837,60.477142333984375,62.77238042463626,2339736
2021-03-12,59.676124572753906,59.76084262320987,58.62093031581241,59.63761156015154,1557579
2021-03-15,59.92259216308594,60.78522722734456,59.89948082992702,59.961099299162825,1512597
2021-03-16,62.002159118652344,62.37956192010872,60.34619965638043,60.36160721022112,2736407
2021-03-17,65.82241821289062,65.87633290089501,62.602926858282345,63.01113890692417,3793318
2021-03-18,66.33075714111328,68.37952101959952,66.1073946273527,67.00854258281929,3290237
2021-03-19,63.53489303588867,65.47583382928283,63.40395818608937,65.38340611846274,4996797
2021-03-22,65.22935485839844,65.51432996879115,63.365434532165054,63.56569160052271,1824370
2021-03-23,64.25888061523438,65.66066825375385,64.20496593207054,64.86734968308895,1747435
2021-03-24,63.61190414428711,64.10484598896855,62.556715841382555,63.118968175865945,2021024
2021-03-25,64.31280517578125,64.37442364493485,62.81089171679122,63.08816895172179,1331719
2021-03-26,64.53617095947266,65.08302167908047,64.28970294674433,64.80574443022849,1423694
2021-03-29,65.93025207519531,66.01497600157595,64.66710283348853,65.08301868764964,1633417
2021-03-30,68.39493560791016,68.8339569039039,66.1074014270047,66.23833626280307,1876880
2021-03-31,68.1407699584961,68.91098324004119,67.51689908084809,68.31021782063777,1750689
2021-04-01,68.29480743408203,69.35000170152425,67.94051004440512,69.00340221343586,1547922
2021-04-06,69.0111083984375,69.84294014735157,68.8955752317115,69.0111083984375,1390616
2021-04-07,68.60289001464844,69.72740059011424,68.26399432364819,69.01880585098682,843541
2021-04-08,67.90969848632812,69.36540100822718,67.17799827471599,69.24216994815781,1402345
2021-04-09,67.77875518798828,68.12534874469566,67.53999099897919,68.05603238385811,834685
2021-04-12,68.51046752929688,68.82625778835873,68.07914998156444,68.70302084542897,1048397
2021-04-13,68.04063415527344,68.97259733793828,68.04063415527344,68.52587225267526,1033147
2021-04-14,67.17029571533203,67.85578502638276,66.93923526991374,67.84038334719247,1193472
2021-04-15,67.37055969238281,67.70175165332142,67.09328242851507,67.31664499531193,937702
2021-04-16,68.07144165039062,68.44114657819014,67.37055068220675,67.58620944164795,2037121
2021-04-19,67.54769134521484,68.67220772266062,67.51688799012265,68.53356911970566,918670
2021-04-20,66.3769760131836,68.1099557706772,66.00727107936363,67.41676269242764,1712352
2021-04-21,65.62986755371094,66.66965422201551,64.5515678740297,66.62344330937191,1800624
2021-04-22,66.3769760131836,66.68506247865679,65.58365733106598,65.8840400189307,1104441
2021-04-23,66.47709655761719,66.90841992695677,65.82241654097584,66.11509542895688,997022
2021-04-26,66.8468017578125,66.8468017578125,66.07658858748572,66.50790608246547,948496
2021-04-27,66.40008544921875,66.77748830700502,65.73770156544477,66.77748830700502,642305
2021-04-28,66.15361785888672,66.66196144206192,66.15361785888672,66.66196144206192,798454
2021-04-29,64.54386901855469,66.1074008866602,63.98161079257436,66.07659165326645,1494900
2021-04-30,64.23577880859375,65.42190778179467,64.20496957699969,64.69790552998448,1111553
2021-05-03,64.79803466796875,65.1215286792617,64.37442093197672,64.55156667800199,812468
2021-05-04,63.041954040527344,65.11382958654409,62.85710450381822,64.99829642250307,1559872
2021-05-05,63.90459442138672,64.06633849906113,62.679952295765055,63.1959996402624,1631218
2021-05-06,64.22807312011719,64.82883842767157,63.69662417439143,64.01241438163714,1111585
2021-05-07,64.4206314086914,65.59905666139448,63.54258883309851,63.91229375368201,1393615
2021-05-10,65.60676574707031,65.64527876058945,64.68251218521935,65.02140202389226,1018526
2021-05-11,64.86736297607422,65.22936415561176,64.20497908931637,64.89046843412794,1164796
2021-05-12,65.06761169433594,65.27556666630241,63.92769360829617,64.69790678429973,1109062
2021-05-13,64.49241638183594,64.90214555330914,62.84563670471265,64.90214555330914,1417327
2021-05-14,67.50125885009766,67.5335259646221,65.90407052991347,66.87206550267815,1254941
2021-05-17,68.31597900390625,68.58217189919661,67.62225150424332,67.62225150424332,1107537
2021-05-18,68.62251281738281,69.55017232993406,67.74325705229374,68.96130827800488,1173807
2021-05-19,67.51738739013672,68.2272515806313,66.79139887432746,67.9207170786186,1182500
2021-05-20,68.31597900390625,68.31597900390625,67.19472305419289,68.08204706524576,1309342
2021-05-21,68.80805206298828,69.60664317805738,68.50151753983138,69.05004620017613,1436621
2021-05-25,69.18717956542969,69.91317431437757,68.94518541866259,69.37271395017542,1215260
2021-05-26,69.63084411621094,69.77604306471507,68.76771874297063,69.55017940133604,840228
2021-05-27,70.72789764404297,70.83276115227461,69.14684593160568,69.64697082936591,1633744
2021-05-28,70.34876251220703,70.95375703620708,70.29229660280659,70.8408252174062,970900
2021-05-31,69.93737030029297,70.38910376720189,69.63084193165587,69.759910394865,607470
2021-06-01,71.80075073242188,72.08308027510219,70.71982399917404,70.71982399917404,1163996
2021-06-02,72.84134674072266,73.1156079843759,71.655556430559,71.97015310619554,1217637
2021-06-03,75.72112274169922,75.98731567572325,72.8978147429616,73.0026782530727,1908125
2021-06-04,76.14865112304688,76.87464583805304,75.56785535104194,75.82598612145269,1551957
2021-06-07,77.3505630493164,77.3505630493164,75.96310801006587,76.44710237962896,1111346
2021-06-08,77.0521011352539,77.43930034488027,76.00344763567723,77.3344368412194,1282271
2021-06-09,76.30998229980469,77.75390344551056,75.79372074712276,76.95531231781868,1109590
2021-06-10,74.89832305908203,76.04377791475028,74.89025474197938,75.90664729561874,1300015
2021-06-11,76.42292022705078,76.5035849471574,74.78540240702407,75.15646504297347,941041
2021-06-14,76.46324157714844,76.76976991881018,75.9792471913532,76.43097446418575,1093509
2021-06-15,76.1567153930664,76.56004508504284,75.93891391297842,76.51970965411613,1248131
2021-06-16,75.0031967163086,76.83431091956028,74.63212796168018,76.51971423333784,1348477
2021-06-17,75.22906494140625,75.98732066880926,73.74480829572079,74.51113849546996,1023587
2021-06-18,73.36566925048828,75.43072147922409,73.06720921417491,75.24518711113726,2235417
2021-06-21,75.12418365478516,75.23711547234859,72.09114890547768,72.41380772461753,1124341
2021-06-22,74.99513244628906,75.57592825352948,74.61600150798917,75.5113940184309,862184
2021-06-23,73.7044677734375,75.29358153944221,73.7044677734375,74.87412138108496,873245
2021-06-24,74.64019775390625,75.04352747798816,74.0594019665366,74.30947058040714,983289
2021-06-25,74.53532409667969,74.64018759511234,73.84159657333173,74.51918746349168,635959
2021-06-28,73.21240997314453,74.47079668677021,73.02687560043985,74.26106351639163,902086
2021-06-29,73.61573791503906,74.27719837100618,73.24467533284509,73.30920340698809,972402
2021-06-30,72.0427474975586,73.7286688076027,71.59102021264236,73.44633925453006,1609731
2021-07-01,72.57514953613281,72.88974621990192,71.99435376476737,72.33314924662287,1102680
2021-07-02,72.67194366455078,73.52700682846411,72.39768241782289,72.7606766924505,812888
2021-07-05,72.11534881591797,72.6638774329839,71.7604167241922,72.45414427384388,595548
2021-07-06,69.39691162109375,72.07502075363996,69.2033150759631,72.07502075363996,1509146
2021-07-07,69.61471557617188,70.28423826719416,68.36439092061417,69.37271527047574,1304818
2021-07-08,68.13851928710938,69.46950850422927,67.32379158443362,69.46950850422927,1435880
2021-07-09,70.72789764404297,70.72789764404297,68.509584256222,68.72737959003324,1339528
2021-07-12,71.63135528564453,71.9136848373067,70.02609869102331,70.67142865567052,1098697
2021-07-13,71.13123321533203,72.13955756565466,70.69563635747384,72.03469404877754,856893
2021-07-14,71.39742279052734,72.00241731996456,70.63109269397998,70.89729176396978,768276
2021-07-15,70.40522766113281,72.1879441007451,69.96963087003913,71.94594998635249,980301
2021-07-16,68.96937561035156,70.9698935406356,68.8887109048297,70.87309220141584,1065522
2021-07-19,66.5009994506836,68.86451161607302,65.98473795384899,68.80804570717932,1660061
2021-07-20,66.9527359008789,67.46899746849162,66.07348003408714,66.88013950277244,1212228
2021-07-21,67.87232208251953,68.71124860518209,66.0976738470214,67.21892993156008,1134607
2021-07-22,67.5657958984375,68.94518279171956,67.49319334914735,68.38858581301304,710635
2021-07-23,69.00971984863281,69.37271414697486,67.84812824702094,67.90459416352577,811596
2021-07-26,68.98551177978516,69.04197769374014,67.63839200805704,68.56605158388003,839394
2021-07-27,67.66259002685547,68.43698233259893,67.2269932009392,68.43698233259893,1037576
2021-07-28,67.59806060791016,68.25145275664626,67.36412864191657,67.87232185156432,595391
2021-07-29,68.62251281738281,68.6789787274865,67.36412616117363,67.78358632846916,677615
2021-07-30,67.66259002685547,68.32405050598986,67.29959574908675,67.91265863233811,1096073
2021-08-02,68.48538208007812,69.37270616056973,68.11431950657519,68.42084785312389,1046991
2021-08-03,64.95220947265625,66.79946016017495,64.74248246851086,66.67846617867666,2859568
2021-08-04,65.73467254638672,66.27513901972836,65.17808174732791,65.66207615472274,1556191
2021-08-05,65.50074005126953,65.92020638077844,64.87154671132892,65.6217401907172,1490844
2021-08-06,66.24287414550781,66.58973794416343,65.1458168360074,65.26681698052874,1009130
2021-08-09,65.91214752197266,66.20254543658972,65.47655065004707,66.17027831781853,824264
2021-08-10,66.02507019042969,66.27513878759399,65.77500774758816,65.95247379902,646912
2021-08-11,66.3800048828125,66.5332721430868,65.50881122597382,66.0331410835706,763165
2021-08-12,67.24312591552734,67.2753930290092,66.16219915401443,66.50100076841258,971005
2021-08-13,67.02532958984375,67.67872791800856,66.79946593243294,67.23506276643512,703805
2021-08-16,65.71854400634766,66.60586813848566,65.54107794905546,66.29127145667603,849241
2021-08-17,64.81507873535156,65.50073796461504,64.68601643722226,65.33940855337276,1033666
